Elapsed time(s),ECG(mV),peak,foot GSR(mV),HR(bpm),marker(mV),RESP(mV)
3527.548,-0.101,,1.835,100.99,16.05,11.674
3527.613,-0.114,,1.835,100.99,16.05,11.644
3527.677,-0.13,,1.833,100.99,16.05,11.592
3527.742,-0.126,,1.832,100.99,16.05,11.602
3527.806,-0.127,,1.835,100.99,16.05,11.616
3527.871,-0.117,,1.832,100.99,16.05,11.576
3527.935,-0.097,,1.832,100.99,16.05,11.572
3528,0.256,,1.832,100.99,16.05,11.538
3528.065,-0.059,,1.832,100.99,16.05,11.578
3528.129,-0.052,,1.832,100.99,16.05,11.508
3528.194,0.056,,1.832,100.99,16.05,11.53
3528.258,0.319,,1.832,100.99,16.05,11.588
3528.323,0.448,,1.832,100.99,16.05,11.516
3528.387,-0.048,,1.832,100.99,16.05,11.452
3528.452,-0.115,,1.832,100.99,16.05,11.464
3528.516,-0.142,,1.832,100.99,16.05,11.606
3528.581,-0.173,,1.832,100.99,16.05,11.658
3528.645,-0.191,,1.832,100.99,16.05,11.708
3528.71,-0.185,,1.832,100.99,16.04,11.796
3528.774,-0.193,,1.832,100.99,16.05,11.864
3528.839,-0.159,,1.832,100.99,16.05,11.958
3528.903,-0.377,,1.832,100.99,16.05,12.072
3528.968,-0.367,,1.832,100.99,16.04,12.174
3529.032,-0.118,,1.831,100.99,16.05,12.26
3529.097,-0.004,,1.83,100.99,16.05,12.22
3529.161,0.28,,1.83,100.99,16.04,12.328
3529.226,0.419,,1.83,100.99,16.04,12.48
3529.29,-0.064,,1.83,100.99,16.04,12.492
3529.355,-0.138,,1.83,100.99,16.05,12.542
3529.419,-0.159,,1.83,100.99,16.05,12.506
3529.484,-0.167,,1.83,100.99,16.04,12.546
3529.548,-0.16,,1.83,100.99,16.04,12.488
3529.613,-0.146,,1.83,100.99,16.05,12.512
3529.677,-0.128,,1.83,100.99,16.07,12.478
3529.742,0.507,,1.83,100.99,16.05,12.386
3529.806,-0.315,,1.83,100.99,16.04,12.266
3529.871,-0.052,,1.827,100.99,16.04,12.144
3529.935,0.07,,1.827,100.99,16.04,12.054
3530,0.396,,1.827,100.99,16.05,11.942
3530.065,0.345,,1.827,100.99,16.05,11.836
3530.129,-0.078,,1.827,100.99,16.04,11.844
3530.194,-0.092,,1.827,100.99,16.04,11.862
3530.258,-0.117,,1.827,100.99,16.04,11.746
3530.323,-0.111,,1.827,100.99,16.04,11.586
3530.387,-0.134,,1.827,100.99,16.04,11.614
3530.452,-0.144,,1.827,100.99,16.04,11.724
3530.516,-0.135,,1.827,100.99,16.04,11.77
3530.581,-0.111,,1.826,100.99,16.04,11.682
3530.645,0.074,,1.825,100.99,16.04,11.67
3530.71,0.109,,1.825,100.99,16.04,11.682
3530.774,-0.062,,1.825,100.99,16.04,11.702
3530.839,0.037,,1.825,100.99,16.04,11.668
3530.903,0.277,,1.825,100.99,16.03,11.672
3530.968,0.481,,1.825,100.99,16.04,11.686
3531.032,0.002,,1.823,100.99,16.04,11.664
3531.097,-0.083,,1.823,100.99,16.04,11.622
3531.161,-0.106,,1.822,100.99,16.03,11.616
3531.226,-0.117,,1.822,100.99,16.04,11.614
3531.29,-0.14,,1.822,100.99,16.04,11.6
3531.355,-0.145,,1.822,100.99,16.04,11.554
3531.419,-0.153,,1.822,100.99,16.04,11.618
3531.484,-0.138,,1.822,100.99,16.04,11.68
3531.548,-0.148,,1.822,100.99,16.04,11.782
3531.613,0.368,,1.821,100.99,16.04,11.796
3531.677,-0.228,,1.82,100.99,16.04,11.892
3531.742,-0.047,,1.82,100.99,16.04,12.006
3531.806,0.135,,1.82,64.994,16.03,12.014
3531.871,0.483,,1.82,64.994,16.04,12.06
3531.935,0.146,,1.82,64.994,16.04,12.156
3532,-0.118,,1.82,64.994,16.04,12.254
3532.065,-0.153,,1.82,64.994,16.04,12.304
3532.129,-0.188,,1.818,64.994,16.03,12.27
3532.194,-0.196,,1.817,64.994,16.04,12.356
3532.258,-0.199,,1.817,64.994,16.04,12.432
3532.323,-0.174,,1.817,64.994,16.04,12.528
3532.387,0.089,,1.817,64.994,16.03,12.604
3532.452,-0.006,,1.817,64.994,16.04,12.67
3532.516,-0.103,,1.817,64.994,16.04,12.754
3532.581,0.024,,1.817,64.994,16.03,12.796
3532.645,0.307,,1.817,64.994,16.03,12.79
3532.71,0.455,,1.817,64.994,16.04,12.76
3532.774,-0.028,,1.815,64.994,16.04,12.644
3532.839,-0.102,,1.815,64.994,16.03,12.482
3532.903,-0.12,,1.815,64.994,16.03,12.276
3532.968,-0.13,,1.815,64.994,16.03,12.14
3533.032,-0.14,,1.815,64.994,16.03,12.044
3533.097,-0.126,,1.815,64.994,16.03,11.984
3533.161,-0.106,,1.812,64.994,16.03,11.934
3533.226,0.53,,1.812,64.994,16.03,11.872
3533.29,-0.307,,1.812,64.994,16.03,11.838
3533.355,-0.041,,1.812,64.994,16.03,11.816
3533.419,0.083,,1.812,71.993,16.03,11.802
3533.484,0.421,,1.812,71.993,16.03,11.79
3533.548,0.344,,1.812,71.993,16.03,11.766
3533.613,-0.078,,1.812,71.993,16.03,11.754
3533.677,-0.092,,1.812,71.993,16.03,11.738
3533.742,0.472,,1.812,71.993,16.03,11.686
3533.806,0.612,,1.812,71.993,16.03,11.656
3533.871,-0.178,,1.811,71.993,16.03,11.664
3533.935,-0.199,,1.81,106.989,16.03,11.676
3534,-0.211,,1.81,106.989,16.03,11.614
3534.065,-0.047,,1.81,106.989,16.03,11.584
3534.129,-0.102,,1.81,106.989,16.03,11.6
3534.194,-0.1,,1.81,106.989,16.03,11.638
3534.258,-0.127,,1.81,106.989,16.03,11.64
3534.323,-0.114,,1.81,106.989,16.03,11.53
3534.387,-0.119,,1.81,106.989,16.03,11.528
3534.452,-0.117,,1.81,106.989,16.03,11.5
3534.516,-0.107,,1.807,106.989,16.03,11.582
3534.581,-0.121,,1.808,106.989,16.03,11.542
3534.645,-0.108,,1.807,106.989,16.03,11.546
3534.71,-0.112,,1.807,106.989,16.03,11.536
3534.774,-0.108,,1.807,106.989,16.03,11.446
3534.839,-0.094,,1.807,106.989,16.03,11.61
3534.903,0.464,,1.807,106.989,16.03,11.63
3534.968,-0.261,,1.807,106.989,16.03,11.674
3535.032,-0.065,,1.807,106.989,16.03,11.72
3535.097,0.037,,1.807,106.989,16.03,11.74
3535.161,0.298,,1.807,106.989,16.03,11.796
3535.226,0.531,,1.807,106.989,16.04,11.916
3535.29,0.08,,1.807,106.989,16.03,11.966
3535.355,-0.095,,1.807,106.989,16.03,12.056
3535.419,-0.149,,1.807,106.989,16.03,12.11
3535.484,-0.172,,1.807,106.989,16.03,12.106
3535.548,-0.17,,1.807,106.989,16.03,12.276
3535.613,-0.167,,1.807,106.989,16.03,12.342
3535.677,0.442,,1.807,106.989,16.03,12.398
3535.742,-0.343,,1.807,106.989,16.03,12.388
3535.806,-0.072,,1.807,106.989,16.02,12.492
3535.871,0.1,,1.807,78.992,16.03,12.648
3535.935,0.437,,1.805,78.992,16.03,12.678
3536,0.169,,1.805,78.992,16.03,12.556
3536.065,-0.106,,1.805,78.992,16.03,12.61
3536.129,-0.117,,1.805,78.992,16.02,12.71
3536.194,-0.125,,1.806,78.992,16.02,12.534
3536.258,-0.126,,1.805,78.992,16.03,12.31
3536.323,-0.099,,1.805,78.992,16.03,12.218
3536.387,-0.002,,1.805,78.992,16.03,12.232
3536.452,0.217,,1.805,78.992,16.03,12.038
3536.516,-0.069,,1.805,78.992,16.03,11.846
3536.581,0.043,,1.805,78.992,16.03,11.814
3536.645,0.292,,1.805,78.992,16.02,11.922
3536.71,0.466,,1.805,78.992,16.03,11.814
3536.774,-0.02,,1.805,78.992,16.04,11.792
3536.839,-0.09,,1.805,79.992,16.03,11.774
3536.903,-0.102,,1.805,79.992,16.02,11.784
3536.968,-0.11,,1.805,79.992,16.03,11.738
3537.032,-0.112,,1.806,79.992,16.03,11.696
3537.097,-0.095,,1.807,79.992,16.02,11.66
3537.161,0.172,,1.807,79.992,16.02,11.614
3537.226,0.031,,1.807,79.992,16.03,11.6
3537.29,-0.059,,1.807,79.992,16.04,11.592
3537.355,0.052,,1.807,77.992,16.04,11.594
3537.419,0.342,,1.807,77.992,16.03,11.608
3537.484,0.306,,1.807,77.992,16.03,11.58
3537.548,-0.047,,1.807,77.992,16.03,11.596
3537.613,-0.094,,1.808,77.992,16.01,11.592
3537.677,-0.118,,1.807,77.992,16.01,11.546
3537.742,-0.14,,1.808,77.992,16.02,11.468
3537.806,-0.144,,1.808,77.992,16.03,11.466
3537.871,-0.156,,1.808,77.992,16.02,11.45
3537.935,-0.147,,1.81,77.992,16.01,11.474
3538,0.464,,1.808,77.992,16.01,11.528
3538.065,0.349,,1.808,77.992,16.01,11.562
3538.129,-0.325,,1.808,77.992,16.01,11.65
3538.194,-0.083,,1.81,72.993,16.01,11.754
3538.258,0.068,,1.807,72.993,16.01,11.868
3538.323,0.412,,1.81,72.993,16.01,12.066
3538.387,0.224,,1.808,72.993,16.01,12.074
3538.452,-0.13,,1.807,72.993,16.01,12.15
3538.516,-0.149,,1.807,72.993,16.01,12.226
3538.581,-0.186,,1.807,72.993,16.01,12.3
3538.645,-0.191,,1.807,72.993,16.01,12.372
3538.71,-0.193,,1.807,72.993,16.01,12.422
3538.774,-0.19,,1.807,72.993,16.02,12.46
3538.839,-0.062,,1.807,72.993,16.01,12.508
3538.903,0.351,,1.807,72.993,16.01,12.532
3538.968,-0.181,,1.807,72.993,16.01,12.542
3539.032,-0.009,,1.807,72.993,16.01,12.5
3539.097,0.18,,1.805,66.993,16.01,12.334
3539.161,0.488,,1.805,66.993,16.01,12.332
3539.226,0.056,,1.805,66.993,16.01,12.244
3539.29,-0.098,,1.805,66.993,16.01,12.142
3539.355,-0.1,,1.805,66.993,16.01,12.02
3539.419,-0.121,,1.805,66.993,16.01,11.906
3539.484,-0.122,,1.805,66.993,16.01,11.81
3539.548,-0.12,,1.805,66.993,16.01,11.73
3539.613,-0.11,,1.805,66.993,16.01,11.7
3539.677,-0.103,,1.805,66.993,16.01,11.66
3539.742,-0.085,,1.803,66.993,16.01,11.626
3539.806,0.541,,1.802,66.993,16.01,11.624
3539.871,-0.277,,1.805,66.993,16.01,11.618
3539.935,-0.021,,1.805,66.993,16.01,11.594
3540,0.115,,1.803,63.994,16.01,11.576
3540.065,0.43,,1.802,63.994,16.01,11.554
3540.129,0.378,,1.802,63.994,16.01,11.532
3540.194,-0.059,,1.802,63.994,16.01,11.528
3540.258,-0.072,,1.802,63.994,16.01,11.522
3540.323,-0.092,,1.802,63.994,16.01,11.478
3540.387,-0.111,,1.802,63.994,16.01,11.458
3540.452,-0.112,,1.802,63.994,16.02,11.444
3540.516,-0.119,,1.802,63.994,16.01,11.424
3540.581,-0.129,,1.801,63.994,16.01,11.418
3540.645,-0.128,,1.802,63.994,16.01,11.412
3540.71,-0.128,,1.802,63.994,16.01,11.422
3540.774,-0.127,,1.801,63.994,16.01,11.49
3540.839,-0.134,,1.8,63.994,16.01,11.496
3540.903,0.402,,1.8,63.994,16.01,11.528
3540.968,-0.198,,1.8,63.994,16.01,11.592
3541.032,-0.047,,1.8,63.994,16.01,11.672
3541.097,0.121,,1.8,54.995,16.01,11.746
3541.161,0.49,,1.8,54.995,16.01,11.84
3541.226,0.17,,1.8,54.995,16.01,11.946
3541.29,-0.13,,1.797,54.995,16.01,12.042
3541.355,-0.145,,1.8,54.995,16.01,12.106
3541.419,-0.172,,1.797,54.995,16.01,12.15
3541.484,-0.179,,1.797,54.995,16.01,12.198
3541.548,-0.185,,1.797,54.995,16.01,12.248
3541.613,-0.184,,1.797,54.995,16.01,12.278
3541.677,-0.182,,1.797,54.995,16.01,12.31
3541.742,-0.16,,1.797,54.995,16.01,12.276
3541.806,-0.153,,1.797,54.995,16.01,12.366
3541.871,0.394,,1.797,54.995,16.01,12.372
3541.935,-0.183,,1.797,54.995,16.01,12.442
3542,-0.012,,1.796,54.995,16.01,12.394
3542.065,0.164,,1.795,61.994,16.01,12.224
3542.129,0.515,,1.795,61.994,16.01,12.24
3542.194,0.166,,1.795,61.994,16.01,12.174
3542.258,-0.076,,1.795,61.994,16.01,12.142
3542.323,-0.094,,1.795,61.994,16.01,12.142
3542.387,-0.092,,1.795,61.994,16.01,11.978
3542.452,-0.108,,1.795,61.994,16.01,11.756
3542.516,-0.101,,1.795,61.994,16.01,11.718
3542.581,-0.098,,1.795,61.994,16.01,11.802
3542.645,-0.093,,1.795,61.994,16.01,11.574
3542.71,-0.091,,1.795,61.994,16.02,11.482
3542.774,-0.072,,1.795,61.994,16.02,11.47
3542.839,0.115,,1.795,61.994,16.01,11.542
3542.903,0.193,,1.793,61.994,16.01,11.524
3542.968,-0.046,,1.793,61.994,16.02,11.524
3543.032,0.041,,1.792,58.994,16.02,11.486
3543.097,0.297,,1.792,58.994,16.01,11.44
3543.161,0.521,,1.792,58.994,16.01,11.434
3543.226,-0.028,,1.792,58.994,16.01,11.504
3543.29,-0.133,,1.792,58.994,16.02,11.592
3543.355,-0.146,,1.792,58.994,16.02,11.648
3543.419,-0.168,,1.792,58.994,16.02,11.74
3543.484,-0.178,,1.792,58.994,16.03,11.896
3543.548,-0.175,,1.791,58.994,16.02,12.008
3543.613,-0.184,,1.79,58.994,16.01,12.126
3543.677,-0.166,,1.79,58.994,16.01,12.222
3543.742,-0.177,,1.79,58.994,16.01,12.274
3543.806,-0.149,,1.79,58.994,15.99,12.346
3543.871,0.46,,1.79,58.994,16.01,12.414
3543.935,-0.301,,1.79,58.994,16.01,12.414
3544,-0.057,,1.79,58.994,16.01,12.458
3544.065,0.093,,1.79,59.994,16.01,12.498
3544.129,0.474,,1.79,59.994,16.01,12.54
3544.194,0.305,,1.79,59.994,16.01,12.574
3544.258,-0.082,,1.79,59.994,16.01,12.598
3544.323,-0.104,,1.787,59.994,16.01,12.54
3544.387,-0.136,,1.787,59.994,15.99,12.454
3544.452,-0.12,,1.787,59.994,16.01,12.362
3544.516,-0.101,,1.787,59.994,16.01,12.284
3544.581,-0.077,,1.786,59.994,15.99,12.128
3544.645,-0.095,,1.787,59.994,16.01,12.12
3544.71,-0.08,,1.786,59.994,16.01,12.026
3544.774,-0.066,,1.785,59.994,16.01,11.968
3544.839,0.272,,1.785,59.994,16.01,11.922
3544.903,0.028,,1.785,59.994,16.01,11.932
3544.968,-0.004,,1.785,59.994,16.01,11.846
3545.032,0.086,,1.785,59.994,16.01,11.856
3545.097,0.351,,1.785,59.994,16.01,11.838
3545.161,0.537,,1.785,59.994,16.01,11.812
3545.226,0.027,,1.785,59.994,16.01,11.778
3545.29,-0.052,,1.785,82.992,15.99,11.806
3545.355,-0.055,,1.785,82.992,16.01,11.79
3545.419,-0.073,,1.782,82.992,16.01,11.724
3545.484,-0.091,,1.783,82.992,16.01,11.722
3545.548,-0.073,,1.782,82.992,15.99,11.73
3545.613,-0.091,,1.782,82.992,16.01,11.658
3545.677,-0.076,,1.782,82.992,16.01,11.662
3545.742,-0.084,,1.782,82.992,15.99,11.672
3545.806,-0.077,,1.782,82.992,15.99,11.682
3545.871,0.134,,1.782,82.992,16.01,11.72
3545.935,0.119,,1.782,82.992,16.01,11.734
3546,-0.059,,1.782,82.992,16.01,11.748
3546.065,0.033,,1.782,57.994,15.99,11.796
3546.129,0.306,,1.782,57.994,16.01,11.944
3546.194,0.564,,1.782,57.994,16.01,12.126
3546.258,0.03,,1.78,57.994,16.01,12.284
3546.323,-0.099,,1.78,57.994,16.01,12.504
3546.387,-0.099,,1.781,57.994,16.01,12.686
3546.452,-0.128,,1.782,57.994,16.01,12.766
3546.516,-0.116,,1.782,57.994,16.01,12.854
3546.581,-0.118,,1.781,57.994,16.01,12.906
3546.645,-0.12,,1.782,57.994,16.01,12.884
3546.71,-0.097,,1.782,57.994,16.01,12.848
3546.774,0.119,,1.782,57.994,15.99,12.826
3546.839,0.071,,1.782,57.994,15.99,12.84
3546.903,-0.085,,1.782,57.994,16.01,12.83
3546.968,0.021,,1.782,57.994,15.99,12.856
3547.032,0.269,,1.782,57.994,15.99,12.732
3547.097,0.491,,1.782,57.994,15.99,12.67
3547.161,-0.002,,1.782,57.994,15.99,12.65
3547.226,-0.099,,1.782,57.994,15.99,12.566
3547.29,-0.125,,1.782,57.994,16.01,12.408
3547.355,-0.133,,1.782,57.994,16.01,12.342
3547.419,-0.141,,1.782,57.994,16.01,12.218
3547.484,-0.128,,1.782,57.994,16.01,12.2
3547.548,-0.117,,1.783,57.994,16.01,12.19
3547.613,-0.118,,1.785,57.994,16.01,12.118
3547.677,-0.099,,1.785,57.994,16.01,12.112
3547.742,0.541,,1.785,57.994,16.01,12.07
3547.806,-0.305,,1.785,57.994,16.01,12.008
3547.871,-0.014,,1.785,57.994,16.01,11.948
3547.935,0.108,,1.785,62.994,16.01,11.9
3548,0.442,,1.785,62.994,15.99,11.858
3548.065,0.388,,1.785,62.994,16.01,11.796
3548.129,-0.059,,1.785,62.994,16.01,11.772
3548.194,-0.103,,1.785,62.994,15.99,11.782
3548.258,-0.131,,1.785,62.994,16.01,11.724
3548.323,-0.152,,1.785,62.994,15.99,11.68
3548.387,-0.156,,1.786,62.994,16.01,11.66
3548.452,-0.173,,1.787,62.994,16.01,11.714
3548.516,-0.167,,1.787,62.994,15.99,11.828
3548.581,-0.152,,1.787,62.994,15.99,11.922
3548.645,-0.169,,1.787,62.994,15.99,12.048
3548.71,0.309,,1.787,62.994,15.99,12.158
3548.774,-0.152,,1.788,62.994,15.99,12.268
3548.839,-0.032,,1.79,62.994,15.98,12.37
3548.903,0.178,,1.79,90.991,15.98,12.442
3548.968,0.515,,1.791,90.991,15.98,12.532
3549.032,0.08,,1.792,90.991,15.98,12.62
3549.097,-0.134,,1.792,90.991,15.98,12.694
3549.161,-0.152,,1.792,90.991,15.98,12.708
3549.226,-0.177,,1.795,90.991,15.98,12.714
3549.29,-0.18,,1.795,90.991,15.98,12.746
3549.355,-0.162,,1.795,90.991,15.98,12.768
3549.419,-0.147,,1.797,90.991,15.98,12.782
3549.484,-0.149,,1.797,90.991,15.98,12.764
3549.548,0.419,,1.798,90.991,15.98,12.712
3549.613,-0.223,,1.8,90.991,15.98,12.644
3549.677,-0.018,,1.8,90.991,15.98,12.55
3549.742,0.139,,1.8,69.993,15.97,12.47
3549.806,0.496,,1.8,69.993,15.98,12.376
3549.871,0.179,,1.802,69.993,15.98,12.292
3549.935,-0.103,,1.802,69.993,15.98,12.254
3550,-0.116,,1.802,69.993,15.98,12.192
3550.065,-0.144,,1.802,69.993,15.98,12.114
3550.129,-0.151,,1.802,69.993,15.98,12.058
3550.194,-0.142,,1.805,69.993,15.98,12.018
3550.258,-0.136,,1.805,69.993,15.98,11.97
3550.323,-0.131,,1.805,69.993,15.98,11.918
3550.387,-0.114,,1.805,69.993,15.98,11.952
3550.452,0.293,,1.805,69.993,15.98,11.932
3550.516,-0.098,,1.805,69.993,15.98,12.006
3550.581,-0.076,,1.805,69.993,15.98,11.9
3550.645,0.032,,1.805,63.994,15.98,12.002
3550.71,0.3,,1.805,63.994,15.98,12.132
3550.774,0.48,,1.805,63.994,15.98,11.976
3550.839,-0.01,,1.805,63.994,15.98,11.97
3550.903,-0.093,,1.805,63.994,15.97,12.01
3550.968,-0.122,,1.805,63.994,15.97,12.006
3551.032,-0.142,,1.807,63.994,15.97,11.816
3551.097,-0.153,,1.807,63.994,15.97,11.93
3551.161,-0.151,,1.807,63.994,15.97,11.922
3551.226,-0.138,,1.807,63.994,15.97,11.808
3551.29,-0.152,,1.807,63.994,15.97,11.848
3551.355,-0.141,,1.807,63.994,15.97,11.96
3551.419,-0.17,,1.807,63.994,15.97,12.088
3551.484,0.314,,1.807,63.994,15.97,12.2
3551.548,-0.167,,1.807,63.994,15.97,12.304
3551.613,-0.032,,1.807,63.994,15.97,12.362
3551.677,0.141,,1.807,59.994,15.97,12.394
3551.742,0.472,,1.807,59.994,15.97,12.452
3551.806,0.132,,1.807,59.994,15.98,12.52
3551.871,-0.108,,1.807,59.994,15.98,12.602
3551.935,-0.17,,1.807,59.994,15.98,12.68
3552,-0.165,,1.807,59.994,15.98,12.746
3552.065,-0.164,,1.807,59.994,15.97,12.782
3552.129,-0.15,,1.807,59.994,15.97,12.816
3552.194,-0.107,,1.807,59.994,15.97,12.838
3552.258,-0.104,,1.807,59.994,15.97,12.914
3552.323,0.51,,1.807,59.994,15.97,12.938
3552.387,-0.223,,1.81,59.994,15.98,12.926
3552.452,0.011,,1.81,59.994,15.97,12.864
3552.516,0.162,,1.81,59.994,15.97,12.814
3552.581,0.512,,1.81,59.994,15.97,12.73
3552.645,0.273,,1.811,59.994,15.98,12.618
3552.71,-0.042,,1.811,69.993,15.98,12.518
3552.774,-0.073,,1.812,69.993,15.97,12.46
3552.839,-0.09,,1.812,69.993,15.97,12.394
3552.903,-0.121,,1.812,69.993,15.97,12.328
3552.968,-0.109,,1.812,69.993,15.97,12.274
3553.032,-0.095,,1.812,69.993,15.97,12.22
3553.097,-0.107,,1.813,69.993,15.97,12.174
3553.161,0.446,,1.815,69.993,15.97,12.116
3553.226,-0.197,,1.815,69.993,15.97,12.082
3553.29,-0.032,,1.815,69.993,15.97,12.032
3553.355,0.148,,1.815,70.993,15.97,11.928
3553.419,0.482,,1.815,70.993,15.97,11.854
3553.484,0.167,,1.817,70.993,15.97,11.8
3553.548,-0.122,,1.817,70.993,15.97,11.772
3553.613,-0.133,,1.817,70.993,15.97,11.726
3553.677,-0.177,,1.817,70.993,15.97,11.622
3553.742,-0.196,,1.817,70.993,15.97,11.542
3553.806,-0.196,,1.817,70.993,15.97,11.516
3553.871,-0.201,,1.817,70.993,15.97,11.488
3553.935,-0.21,,1.817,70.993,15.98,11.522
3554,0.356,,1.817,70.993,15.98,11.612
3554.065,-0.322,,1.817,70.993,15.98,11.698
3554.129,-0.13,,1.818,70.993,15.99,11.784
3554.194,0.051,,1.82,70.993,15.99,11.898
3554.258,0.41,,1.82,70.993,15.99,11.984
3554.323,0.121,,1.82,70.993,15.99,12.07
3554.387,-0.193,,1.82,70.993,15.99,12.152
3554.452,-0.212,,1.82,70.993,15.99,12.206
3554.516,-0.239,,1.82,70.993,15.99,12.26
3554.581,-0.251,,1.82,70.993,15.99,12.316
3554.645,-0.208,,1.82,70.993,15.99,12.408
3554.71,-0.213,,1.82,70.993,15.99,12.49
3554.774,0.433,,1.821,70.993,15.99,12.536
3554.839,-0.363,,1.822,70.993,15.99,12.58
3554.903,-0.09,,1.822,70.993,15.99,12.62
3554.968,0.114,,1.822,75.992,15.99,12.634
3555.032,0.477,,1.822,75.992,15.99,12.592
3555.097,0.344,,1.825,75.992,15.99,12.506
3555.161,0.065,,1.825,75.992,15.99,12.404
3555.226,0.069,,1.825,75.992,15.99,12.26
3555.29,0.045,,1.825,75.992,15.99,12.08
3555.355,0.033,,1.825,75.992,15.99,11.888
3555.419,-0.003,,1.825,75.992,15.99,11.732
3555.484,-0.047,,1.825,75.992,15.99,11.596
3555.548,-0.071,,1.825,75.992,15.99,11.48
3555.613,0.458,,1.825,75.992,15.99,11.382
3555.677,-0.259,,1.825,75.992,15.99,11.342
3555.742,-0.043,,1.825,75.992,15.99,11.382
3555.806,0.089,,1.825,105.989,15.99,11.44
3555.871,0.432,,1.825,105.989,15.99,11.472
3555.935,0.226,,1.825,105.989,15.99,11.476
3556,-0.116,,1.825,105.989,16.01,11.476
3556.065,-0.116,,1.825,105.989,16.01,11.446
3556.129,-0.158,,1.825,105.989,16.01,11.386
3556.194,-0.161,,1.825,105.989,16.01,11.338
3556.258,-0.179,,1.825,105.989,16.01,11.332
3556.323,-0.176,,1.825,105.989,16.02,11.362
3556.387,-0.173,,1.825,105.989,16.02,11.394
3556.452,-0.201,,1.825,105.989,16.02,11.4
3556.516,0.302,,1.823,105.989,16.02,11.422
3556.581,-0.235,,1.822,105.989,16.02,11.516
3556.645,-0.097,,1.822,105.989,16.02,11.626
3556.71,0.091,,1.822,105.989,16.02,11.728
3556.774,0.431,,1.822,105.989,16.02,11.818
3556.839,0.057,,1.822,105.989,16.02,11.86
3556.903,-0.177,,1.822,105.989,16.02,11.956
3556.968,-0.201,,1.822,105.989,16.02,12.014
3557.032,-0.23,,1.822,105.989,16.02,12.07
3557.097,-0.24,,1.822,105.989,16.02,12.116
3557.161,-0.233,,1.82,105.989,16.02,12.174
3557.226,-0.202,,1.821,105.989,16.02,12.258
3557.29,0.293,,1.82,105.989,16.02,12.366
3557.355,-0.266,,1.82,105.989,16.02,12.446
3557.419,-0.121,,1.82,105.989,16.02,12.458
3557.484,0.003,,1.82,73.993,16.02,12.424
3557.548,0.294,,1.82,73.993,16.02,12.346
3557.613,0.364,,1.82,73.993,16.02,12.25
3557.677,-0.079,,1.82,73.993,16.02,12.174
3557.742,-0.113,,1.82,73.993,16.02,12.12
3557.806,-0.127,,1.82,73.993,16.02,12.034
3557.871,-0.135,,1.82,73.993,16.02,11.966
3557.935,-0.126,,1.821,73.993,16.01,11.922
3558,-0.109,,1.822,73.993,16.01,11.886
3558.065,-0.092,,1.822,73.993,16.01,11.854
3558.129,0.534,,1.822,73.993,15.99,11.832
3558.194,-0.291,,1.822,73.993,15.99,11.81
3558.258,-0.021,,1.822,73.993,15.99,11.78
3558.323,0.104,,1.822,73.993,15.99,11.726
3558.387,0.422,,1.822,73.993,15.99,11.652
3558.452,0.338,,1.822,73.993,15.99,11.598
3558.516,-0.061,,1.822,73.993,15.99,11.564
3558.581,-0.081,,1.822,71.993,15.99,11.536
3558.645,-0.097,,1.825,71.993,15.99,11.486
3558.71,-0.102,,1.825,71.993,15.99,11.448
3558.774,-0.104,,1.825,71.993,15.99,11.424
3558.839,-0.095,,1.825,71.993,15.99,11.41
3558.903,-0.092,,1.825,71.993,15.99,11.39
3558.968,-0.076,,1.825,71.993,15.99,11.374
3559.032,-0.071,,1.825,71.993,15.99,11.346
3559.097,0.465,,1.825,71.993,15.99,11.298
3559.161,-0.197,,1.825,71.993,15.99,11.26
3559.226,0.008,,1.825,71.993,15.99,11.268
3559.29,0.148,,1.825,71.993,15.99,11.276
3559.355,0.463,,1.826,71.993,15.99,11.276
3559.419,0.286,,1.826,71.993,15.99,11.292
3559.484,-0.064,,1.827,71.993,16.01,11.348
3559.548,-0.105,,1.827,62.994,16.01,11.404
3559.613,-0.147,,1.827,62.994,16.01,11.43
3559.677,-0.167,,1.827,62.994,16.01,11.474
3559.742,-0.177,,1.827,62.994,16.01,11.544
3559.806,-0.181,,1.827,62.994,16.01,11.622
3559.871,-0.182,,1.827,62.994,16.01,11.678
3559.935,-0.165,,1.827,62.994,16.01,11.746
3560,0.416,,1.827,62.994,16.01,11.84
3560.065,-0.381,,1.827,62.994,16.02,11.946
3560.129,-0.115,,1.827,62.994,16.02,12.048
3560.194,0.028,,1.827,64.994,16.02,12.146
3560.258,0.345,,1.827,64.994,16.02,12.214
3560.323,0.269,,1.83,64.994,16.01,12.268
3560.387,-0.138,,1.83,64.994,16.01,12.34
3560.452,-0.223,,1.83,64.994,16.02,12.386
3560.516,-0.237,,1.83,64.994,16.02,12.394
3560.581,-0.245,,1.83,64.994,16.02,12.424
3560.645,-0.247,,1.83,64.994,16.01,12.5
3560.71,-0.205,,1.83,64.994,16.01,12.594
3560.774,-0.173,,1.83,64.994,16.02,12.656
3560.839,0.157,,1.83,64.994,16.02,12.654
3560.903,-0.197,,1.83,64.994,16.02,12.676
3560.968,-0.083,,1.83,64.994,16.02,12.728
3561.032,0.16,,1.83,73.993,16.02,12.798
3561.097,0.418,,1.83,73.993,16.01,12.912
3561.161,-0.08,,1.83,73.993,16.01,13.068
3561.226,-0.231,,1.828,73.993,16.01,13.21
